Country or Area,Year,"Agriculture, hunting, forestry, fishing (ISIC A-B)",Construction (ISIC F),Manufacturing (ISIC D),"Mining, Manufacturing, Utilities (ISIC C-E)",Other Activities (ISIC J-P),Total Value Added,"Transport, storage and communication (ISIC I)","Wholesale, retail trade, restaurants and hotels (ISIC G-H)"
Nicaragua,1993,724085217.8,143094593,584924164.1,652231366.6,1152666140,3727003390,316751594.3,738174478.6
Nicaragua,1994,735047506.8,163373776.4,531029788.6,591067339.6,1032411108,3439841397,262292336.1,655649330.8
Nicaragua,1995,832024811.1,194794443.4,561483245.6,621473618.1,1101882062,3712404409,263515169.1,698714305.1
Nicaragua,1996,922946763.2,201902784.4,576737727.8,650624208.8,1131026989,3867967559,239703609.5,721763204.4
Nicaragua,1997,876834064.2,180184749.4,587841910.1,663382194.2,1165115580,3919671482,262676766.4,771478127.8
Nicaragua,1998,890315719.3,204088992.7,580324699.5,677845095.6,1285422955,4125508421,283399292.4,784436366.2
Nicaragua,1999,826229580.4,306091621.7,571179822.9,663550795.5,1430368872,4360306053,316846402.6,817218781
Nicaragua,2000,908507717.2,281800069,627160646.2,737716144.5,1635153867,4613968962,269139355.7,781651808.4
Nicaragua,2001,900564793.5,311749330.3,718711475,826995155.9,1738046133,4879885107,320935447.7,781594247
Nicaragua,2002,858986344.4,241015542.5,762059784.2,867553940.9,1727605930,4770944466,306388202.2,769394505.9
Nicaragua,2003,832345915.7,236819206.2,730860766.9,847233778.8,1837445004,4862030932,357547545.9,750639482
Nicaragua,2004,925841450.7,281837570.3,800164931.8,944486160,1968536287,5307469126,370160016.3,816607641.4
Nicaragua,2005,1020987197,320892995.6,843645893.4,990565196.3,2110194015,5735207429,374173709,918394316.2
Nicaragua,2006,1075401057,329633954.5,919392526.7,1082357312,2237083844,6123492326,405699219.2,993316939.3
Nicaragua,2007,1221986864,336259240.6,1038528036,1202388027,2383460393,6719353489,443345071,1131913893
Nicaragua,2008,1381843958,454782426.1,1190020771,1411511313,2614434775,7742723775,447347187.7,1432804114
Nicaragua,2009,1333406560,342912474.9,1129831187,1406093788,2682849414,7580352107,474680272.3,1340409599
Nicaragua,2010,1487441628,307068195.1,1249443001,1617084061,2713606286,7942735783,494406589.9,1323129023
Nicaragua,2011,1845861444,375375187.2,1373452056,1888076214,2775368848,8845115392,499381984.4,1461051714
Nicaragua,2012,1854855045,486367395.9,1496258729,2099000087,2965562946,9500173350,515215067.3,1579172808
Nicaragua,2013,1811194828,541912465.8,1591932723,2246406249,3170855036,9911459036,535369108.2,1605721349
Nicaragua,2014,1985104559,555077620.4,1750334750,2426728217,3464453332,10734837446,556672082.5,1746801634
Nicaragua,2015,2055094743,753480149.9,1811187378,2529417102,3665037543,11534443689,663421738.8,1867992411
Nicaragua,2016,1981665871,744285151.6,1879284741,2682846031,3894410430,11980759730,689501633.2,1988050614
Nicaragua,2017,2086521779,745228034.6,1932355591,2714306591,4091593463,12486078504,713597999.1,2134830637
Nicaragua,2018,2027588866,667517461,1864900681,2718173947,4064862710,11993413169,696879737.8,1818390447
Niger,1970,253160210.3,17353041.27,42676122.56,90788452.75,100633152.4,544672569.3,14834204.84,67903507.77
Niger,1971,271575629.9,18806033.62,44976585.86,97433234.76,107099013.9,583589508.2,15798063.74,72877532.29
Niger,1972,338962637.4,23255198.34,58678442.26,122170412.6,137026749.7,732349979.3,20349457.1,90585524.14
Niger,1973,363506480.6,24639796.07,60712363.94,129654855.3,143201494.7,779745842,20934368.46,97808846.9
Niger,1974,418152138.2,29833341.44,65553732.62,150207431,160972870.6,895331000.8,23794712.85,112370506.8
Niger,1975,521113518.1,34731247,102153597.3,190456780.8,226416281.1,1144469655,34251436.81,137500391.3
Niger,1976,640707759.7,41884840.61,95578408.61,221498121,233063271.9,1345289612,32312281.35,175823337.3
Niger,1977,747845869.7,61295209.96,94395916.12,274298299.5,267871061.8,1592551139,41027463.47,200213234.7
Niger,1978,927761326.9,111491386.4,106339313.2,383657201.9,507625078.8,2292894515,63394950.91,298964570
Niger,1979,1118630197,170545906.6,135508870.8,629657279.9,626930939.4,3030912155,83127254.22,402020578.1
Niger,1980,1361076584,223854378.1,148342178,689328727.3,768542086.4,3640151717,105051138.5,492298802.6
Niger,1981,1145122909,195485234.6,209549879.8,543955362.4,550137089.1,3081757636,75223861.18,571833179
Niger,1982,1070870988,159822636,195312534.2,484453545.4,499360076.8,2793534865,73953849.06,505073768.9
Niger,1983,945254388.8,113515386.3,177782745,467217905.2,461502535.9,2517102787,68124826.49,461487744.4
Niger,1984,658735142.6,98766613.37,162204979,403629079.2,415432923.1,2054255800,57079143.73,420612898
Niger,1985,667251701.7,74377029.06,162798915.7,408075203.4,436731574.9,2026247555,59654407.38,380157639
Niger,1986,814300207.6,103290401.3,183373802.9,500848012.2,550301733.1,2625250592,85894081.27,570616156.9
Niger,1987,892591538.7,126857467.1,221812629.5,580205953.7,644867675,2998010674,103221525.6,650266514.2
Niger,1988,953975806.8,108233747,222223585,596308035.6,717874412.7,3168619533,105141987.2,687085543.8
Niger,1989,863036390.8,98747333.63,224814855,574979561.4,684198544.7,2946484625,105553501.2,619969293.4
Niger,1990,1059821612,98399637.1,261091161.3,622394609.1,853792301.1,3501367853,123314780.4,743644912.6
Niger,1991,1064403984,81400010.8,240223065,567426748,811246484.2,3340319743,112400775,703441740.5
Niger,1992,1151104147,80638251.08,258415489.4,551517002.8,843171801.5,3473680180,119054290,728194687.6
Niger,1993,1066330011,55280808.03,239969032.8,479321616.8,824371169.8,3190608156,113021806.7,652282743.4
Niger,1994,620533107.8,34997287.65,139131946.9,323586398.7,457220623.3,1979415149,84519179.34,458558552.5
Niger,1995,755631997.3,54967563.76,178264866.9,344736342.2,547071723.5,2359888886,106794928.5,550686331
Niger,1996,829825700,59939443.16,192288305.7,365867447.9,576517397.4,2499773501,115395475.1,552228037.1
Niger,1997,739883624,60979662.59,178670739.7,337956589.1,531931946.4,2294700573,106955328.5,516993422.1
Niger,1998,996041388.2,68995953.8,198197346.3,337378954.3,548122345.2,2558145595,121378470.5,486228483
Niger,1999,985532592.5,63566853.55,199571466.5,304013520.9,551596763.1,2511231453,114028964.3,492492759.1
Niger,2000,812674542.9,56410000.76,166283162.7,274481142.3,510071437.7,2194986826,106419143.2,434930559.3
Niger,2001,978227499.5,63173030.44,176592438.7,282466228.4,501619995.7,2379666235,110366914.3,443812567
Niger,2002,1140509785,71760585.01,198239382.9,304025709.1,563299855.1,2691920310,122960139.3,489364236.8
Niger,2003,1406723348,92786318.2,246664292,387632089.3,702881064.7,3333713702,158741363.4,584949518.8
Niger,2004,1408507795,107825817.9,281400548.7,437943525,810229568.8,3618621173,197898089,656216378
Niger,2005,1727685896,116155638.5,294540383,469743766.7,899230720.6,4196500059,214160235.2,769523802.4
Niger,2006,1888932323,133638483.7,310067461.1,517408441.3,959629674.6,4549064601,233001843.4,816453835.1
Niger,2007,2123701764,158435052.7,351286427.4,741282194.5,1145433114,5391020803,276293108,945875569.8
Niger,2008,2820046636,190972411.3,414703624.1,1035924723,1300995059,6796367667,323048690.4,1125380148
Niger,2009,2556585348,199816404.6,429077213.1,1097197009,1363071395,6810425909,325358418,1268397333
Niger,2010,2825192266,212931135.6,430321305.8,1214930432,1342048786,7205232578,340750100.6,1269379858
Niger,2011,2966097081,237627038.7,481881080.9,1398182380,1553946455,7996484016,401938720,1438692342
Niger,2012,3191642623,289521201.8,663424129.1,2054234084,1642812449,8967339876,402709868.6,1386419650
Niger,2013,3316098435,327414385.8,806451358.3,2328278267,1787151997,9792852282,471324730.1,1562584467
Niger,2014,3648995508,350826677.1,818626470.7,2198409362,2024494344,10371326498,513709068.6,1634891537
Niger,2015,3149536970,319214087.7,647769699.3,1766237613,1862884442,9028996144,446819609.1,1484303423
Niger,2016,3691088887,343572512.4,682339130.3,1704750975,1922156947,9744747355,498105303.9,1585072730
Niger,2017,4021978564,387561154.1,742285352.4,1874362092,2039234024,10590997184,545690720.4,1722170630
Niger,2018,4927947525,482516354.1,802257343.2,1834396429,2341597431,12095740100,623908920,1885373440
Nigeria,1970,5554451123,2693855021,4398572015,6215755878,7468224174,28396291992,3696875229,2767130566
Nigeria,1971,6976309880,2918888717,4694259970,6508897693,8573110548,32065694821,3674705785,3413782197
Nigeria,1972,7937268211,4023197779,6106207129,8554878328,10841563989,40415591967,5191084824,3867598835
Nigeria,1973,8142570935,4398567907,7814193344,11301717580,11880647339,46843729531,6878032341,4242193428
Nigeria,1974,11528381703,5253384200,10786154801,19726170491,17708337887,68528568669,8488727816,5823566571
Nigeria,1975,14424258075,7172363173,18576373776,27806888099,26613960361,95619502969,11131592360,8470440899
Nigeria,1976,16273516166,10038087187,24332672045,35591027285,30806145887,1.17E+11,13943207602,10827717704
Nigeria,1977,18694448095,11727168291,26060403760,39459918111,33966039561,1.34E+11,16652290200,13024574368
Nigeria,1978,21292915098,12562123500,29817294978,44914197981,36296878833,1.49E+11,19892729705,14266424807
Nigeria,1979,25163593459,13678288409,35835610152,56637508154,38971784908,1.77E+11,24863283059,17891688272
Nigeria,1980,30927045925,16963224052,45617369714,76066154167,45377330356,2.25E+11,33322686475,22368507085
Nigeria,1981,27605552775,16571434274,45700341236,71937241104,49902879261,2.23E+11,35688271755,21586727524
Nigeria,1982,29884307983,13637392325,44999569976,63402745356,57411205726,2.19E+11,34500818065,20287837480
Nigeria,1983,32851314115,11496041578,46235586056,63272526183,54293240425,2.17E+11,31652101620,23416469497
Nigeria,1984,39613956461,9178860362,38376310345,56480867072,55049462928,2.14E+11,30819840965,23082889848
Nigeria,1985,38306197661,6327389743,44246976532,64004163618,50309257994,2.08E+11,28103635264,21029049998
Nigeria,1986,20348912588,4039575598,23724780591,33033397888,28335778110,1.12E+11,14984262864,11065772434
Nigeria,1987,12521531446,1999194723,11444002104,18037406821,13462593177,60323554144,6902651054,7400176923
Nigeria,1988,16258551420,2007229999,14622371214,20681390684,14320636793,68879026504,6529170891,9082046717
Nigeria,1989,11984698174,1931963290,10338959362,18004498192,10958731955,55774992981,4240072226,8655029145
Nigeria,1990,13264855874,1997994585,10942692675,19792093754,12613341253,60929225565,4488060978,8772879121
Nigeria,1991,12436121907,1825439857,11608033324,20185671147,11878844418,58958608402,4344913649,8287617424
Nigeria,1992,10643492204,1303792033,9246788539,18447144598,11391566617,51861213453,3014322080,7060895921
Nigeria,1993,13384057651,1341551665,10469857534,17559510280,12005004578,56414065957,3163516656,8960425127
Nigeria,1994,12457406203,1066272431,10355871342,14431790807,9699879282,48995583531,2647765390,8692469418
Nigeria,1995,12867224706,828630211.6,10094111227,17619354973,7873938696,49984796856,2071519049,8724129220
Nigeria,1996,14034366088,776350665,10232067003,19282444077,7726454664,53033856497,2064975298,9149265704
Nigeria,1997,15378598324,879827661.2,10768875524,18892022089,8300208917,55530942095,2328274589,9752010515
Nigeria,1998,16239239308,1112063875,10154082855,15589225538,11372545137,57600989180,2748605616,10539309707
Nigeria,1999,15453792216,1100473860,9652424937,16333518251,12584766863,58767406466,2984890792,10309964483
Nigeria,2000,14832333735,1110864456,9676570214,22378783188,17120575894,68739453908,3126194137,10170702499
Nigeria,2001,18119202406,1352171597,10308999103,19580860788,19035563035,73270920375,3850149118,11332973431
Nigeria,2002,35259459148,1469041761,11266798578,20508657162,20154462711,94408960292,4451865307,12565474205
Nigeria,2003,35488641852,1682717457,12653022449,25596933057,21904483400,1.04E+11,5168470845,13995379938
Nigeria,2004,37138513830,4613399523,14813655722,34106627364,29602936920,1.35E+11,7345654902,22181563278
Nigeria,2005,45952108480,6067884036,17720992766,43604704919,40962358346,1.74E+11,9453264054,28288475490
Nigeria,2006,58400314551,7182820243,20901990203,53617832693,53104741961,2.34E+11,19185663662,42193608841
Nigeria,2007,67976392875,7818500647,23156358693,59281790201,63381358366,2.73E+11,26260408062,48067351878
Nigeria,2008,85201725663,9546688640,27532133845,73749095127,77463062088,3.34E+11,28868148052,58733121402
Nigeria,2009,78074589342,8619595930,22878766375,53366289529,70297777167,2.89E+11,24035848901,54470938215
Nigeria,2010,86820121555,10452389301,23810304347,81541061038,78834671583,3.63E+11,44244303843,61467278443
Nigeria,2011,91236702838,12384992742,29425436975,1.04E+11,86581714635,4.09E+11,46528265750,68951194810
Nigeria,2012,1.00E+11,13896676616,35484711560,1.10E+11,1.01E+11,4.55E+11,51962338174,77439977431
Nigeria,2013,1.07E+11,17012673279,45980968519,1.16E+11,1.19E+11,5.09E+11,59821722037,91228247558
Nigeria,2014,1.14E+11,20112076768,54779472196,1.20E+11,1.36E+11,5.62E+11,68027951690,1.04E+11
Nigeria,2015,1.02E+11,18043263730,46631410819,81668461302,1.26E+11,4.89E+11,63095557327,98329418271
Nigeria,2016,84907969911,14227496701,35122321162,59309921886,1.05E+11,4.00E+11,51492760139,85213351087
Nigeria,2017,78330048899,14002336828,32847644996,69869950474,91749858784,3.72E+11,44164431569,73769333193
Nigeria,2018,89424222226,19703960074,40693210333,88907013674,94013997126,4.17E+11,50013252806,75348054853
Norway,1970,653659738,719599711.5,2265899092,2723138908,3391218641,11183755517,1841839262,1854299257
Norway,1971,740089280.1,837879705.8,2503434899,2971836866,3981345855,12584493991,1995491586,2057850698
Norway,1972,796266179.8,979774721.8,3004895456,3570599621,4869579028,15021289786,2313664769,2491405466
Norway,1973,1001763261,1212660789,3989189190,4719525944,6406185866,19553981793,3087845065,3126000868
Norway,1974,1192662069,1426067859,4970117260,6020353058,7720623079,23855046525,3544951976,3950388484
Norway,1975,1353181354,1799522666,5854666449,7682121318,9665690423,28945224507,3660075284,4784633462
Norway,1976,1582877966,1916057558,5965160925,8315011715,10874886605,31643814283,3829549377,5125431060
Norway,1977,1840706303,2234244389,6648633419,9500892272,12791396640,36475814790,4195172350,5913402838
Norway,1978,1967475798,2688540227,6893986362,11083981117,14574848589,41210167398,4737851114,6157470553
Norway,1979,2008464871,2630889536,8336975555,14424573139,16385447799,47148075996,5460038705,6238661946
Norway,1980,2336601390,2865834215,8668566427,19151992472,19092671425,57613896929,6396954989,7769842436
Norway,1981,2301765105,2597783492,7871928636,19058601132,18836282437,56517384629,6114809487,7608142975
Norway,1982,2141761483,2709778382,7452394111,18731697494,19119362056,55800455538,5650730035,7447126088
Norway,1983,1823921495,2569498061,7136702743,19013984132,18708078453,54740807076,5532068473,7093256462
Norway,1984,1905786854,2462427569,7286810467,20222611361,18401858330,55263775372,5489582642,6781508616
Norway,1985,1870601783,2637360081,7439253714,20714105701,19300511405,57568287474,5681595242,7364113261
Norway,1986,2462019746,3657058112,9168001136,19230286386,25211157929,67778567879,7518721073,9699324633
Norway,1987,3012118828,4667789742,11055369613,22256194851,31554371461,81736858901,8646001083,11600382934
Norway,1988,3144553078,5525562696,12203038727,22464841862,35401041893,89229167892,10201652605,12491515758
Norway,1989,2981678615,4710985589,11447172134,25259613296,35556810776,90920269390,10808458252,11602722862
Norway,1990,3574588408,4638530078,12352905937,30735773175,41423115171,1.06E+11,12986638160,13102617387
Norway,1991,3547308957,3898846859,12133687751,30720926493,42895644995,1.08E+11,13914514898,13148504711
Norway,1992,3438087881,4190682518,13067179839,32471795469,47401715423,1.16E+11,14255690421,13843589744
Norway,1993,3146404509,3346710983,12295378044,29927986228,43478204689,1.06E+11,13430683000,12611132092
Norway,1994,3310056168,4104378965,13173346262,31365973791,45335626532,1.11E+11,13569232437,13179864073
Norway,1995,3936919213,5346986946,16414590115,38427305402,52801062010,1.32E+11,15522425912,15803713352
Norway,1996,3641813646,5719394762,16456458008,44920714698,54813101681,1.42E+11,16030708923,16743443281
Norway,1997,3326829704,6024117819,16181749444,44759657689,53680119217,1.40E+11,16063984309,16123361688
Norway,1998,3490610956,6356445361,16253467898,36192772857,54228457618,1.33E+11,16390510527,16577651912
Norway,1999,3329840797,6178989521,16432129651,41800977582,56529080118,1.41E+11,16570477677,16416743402
Norway,2000,3121846659,5916261843,15148988706,56579749882,54054255691,1.51E+11,16046755367,15321566225
Norway,2001,2763896335,6313187646,15505155939,54935053200,56922229271,1.54E+11,17054370326,15699447219
Norway,2002,2973404010,7752344008,17394645180,57229290733,67827655463,1.73E+11,18871389494,17879879062
Norway,2003,2993552457,9248869503,20247544214,67177746444,81468693284,2.03E+11,21680974923,20240623521
Norway,2004,3667350723,11095809124,22562047225,81472567685,91601730745,2.35E+11,24495784399,22570058104
Norway,2005,4334963135,13074427629,25189600310,1.04E+11,1.02E+11,2.76E+11,27627163368,24807450524
Norway,2006,4853482328,15396361746,28679469854,1.22E+11,1.09E+11,3.08E+11,29816008316,27298440748
Norway,2007,4971111743,19839237987,33223315326,1.29E+11,1.33E+11,3.56E+11,34596303668,34502132499
Norway,2008,5214184397,21986524823,35779078014,1.64E+11,1.49E+11,4.16E+11,38002836879,37668794326
Norway,2009,5021680360,19315133846,28371905645,1.13E+11,1.42E+11,3.45E+11,33808958389,31466843361
Norway,2010,6725492899,20381800634,30836839928,1.29E+11,1.54E+11,3.82E+11,37079387840,34774686337
Norway,2011,6700201806,24112126435,33647495655,1.60E+11,1.75E+11,4.46E+11,40942743611,38268693641
Norway,2012,5746970348,26270219166,33701074345,1.61E+11,1.83E+11,4.56E+11,41115083799,39069703481
